category,title,votes,end date
보건복지,장남 백신부작용으로인해 뇌출혈.저희형 도와주세요.,1470,2021-12-08
보건복지,소아장애등록기준완화 및 소아기준요청,502,2021-12-08
보건복지,코로나로 접종후 백혈병 진단,1460,2021-12-08
기타,코인(가상화폐) 작전세력 사기꾼들을 엄벌해 주십시오.,1544,2021-12-08
기타,아버지를 음주운전으로 사망하게 한 가해자가 집행유예를 받았습니다,1273,2021-12-08
보건복지,8월 9일 화이자 1차 백신 접종 후 몇 시간 뒤 남편을 떠나보냈습니다.,4062,2021-12-08
기타,온라인불법재테크투자사기 <은행계좌지급정지> 시급합니다!!,288,2021-12-08
기타,코로나백신 100%로 달성만 외치는 문재인 대통령님 백신후유증으로 힘들어하는 국민은 안보이시나요?,1054,2021-12-08
교통/건축/국토,** 시공사의 태도를 바꾸었으면 합니다~.,152,2021-12-08
기타,화이자 2차 맞으시고 기저 질환 없으셨던 어머니 께서 돌아가셨습니다,1179,2021-12-08
안전/환경,기후 위기에 대한 능동적인 대처를 요구하는 글,147,2021-12-08
교통/건축/국토,"아파트 실거래가를 ""실제""거래가로 등록해 주십시오.",192,2021-12-08
저출산/고령화대책,주52시간 근로기준법 위반자를 처벌해 주십시오,288,2021-12-08
인권/성평등,모든 어린이들을 위한 유니버설 디자인 놀이터(=무장애 통합 놀이터)의 개선과 제도 마련을 제안합니다!,174,2021-12-08
인권/성평등,헬스장 백신 패스 도입을 반대합니다.,1804,2021-12-08
인권/성평등,인권유린한 장애인보호작업장 원장의 복직을 막아주세요!,208,2021-12-08
보건복지,백신 주사 후 경증부작용에 대한  보험처리를 바랍니다,342,2021-12-08
보건복지,"백신 이상(거부)반응 피해자에 대한 처우, 이것이 민주주의 인가요?",859,2021-12-08
안전/환경,[연수구 구도심] 30년을 앞둔 아파트들의 행적적인 문제로 불필요한 사회적 비용을 막아주세요.,185,2021-12-08
기타,37년만에 밝혀진 ***소위 사망사건,356,2021-12-08
기타,울산전통시장 재개발 반대,323,2021-12-08
경제민주화,"***** 상장일, 대신증권의 전산 불통에 대해 압수수색을 요청합니다",618,2021-12-08
외교/통일/국방,탈령병에 의한 민간인 총기사고 피해 보상 요청,298,2021-12-08
안전/환경,"대형화재와 건물붕괴를 막아주세요. 여러분, 청원 동의를 부탁드립니다.",470,2021-12-08
교통/건축/국토,부안군산간 새만금 남북 도로공사 피해 호소의 글,193,2021-12-08
행정,상가임대차보호법을 이용한 임대인의 괴롭힘,160,2021-12-08
경제민주화,"개인들의 옵션, 선물 거래를 긴급히 제한하여 주시기 바랍니다.",475,2021-12-08
일자리,"매번 계약위반하고 도주하는 외국인 노동자 선원, 책임은 누구의 몫입니까?",554,2021-12-08
기타,음주운전에책임보험운전자..대한민국모든 차량 종합보험의무화,378,2021-12-09
인권/성평등,학폭으로 제 아이가 고통받고 있습니다.가해자편에선 수사로 죽음을 선택하려는 아이를 살릴 수 있도록 공정한 수사를 촉구합니다.,8767,2021-12-09
인권/성평등,직장내괴롭힘법 이전 괴롭힘도 법 소급적용 해주세요,1534,2021-12-09
기타,억울한 고인과 유가족에게 힘이 되어주세요,1535,2021-12-09
보건복지,제 아내는 화이자 백신 2차접종 3일후 지속된 발열과 함께 급성뇌출혈로 쓰러졌습니다.,2438,2021-12-09
행정,불공정경쟁을 지향하는 **구청에 대해 고합니다.,224,2021-12-09
인권/성평등,해외법인 한국인근로자에 불법과 갑질을 일삼는 ** *** 부회장 가석방 철회 요청,303,2021-12-09
정치개혁,"건설업자에게 전복선물세트 수수한 **시의원과 관련자를 수사, 엄벌해 주세요!",449,2021-12-09
행정,식약처는 해썹의무적용을 다시 연기하라,224,2021-12-09
일자리,업무의 외주화로 인한 피해좀 막아주세요,259,2021-12-09
성장동력,요소수 문제 신경 써주시기 바랍니다.,214,2021-12-09
인권/성평등,경기도 화성시 장안면 반도체 관련 업체 여성직원 인권을 살려주세요,231,2021-12-09
육아/교육,행방불명된 아들을 찾아주세요,608,2021-12-09
인권/성평등,코로나 검사상 음성이 나온 여학생을 또 검사하게 하고 강제백신접종 시키려는 **구 보건소 만행을 철회하고 책임자 처벌원합니다.,648,2021-12-10
교통/건축/국토,저는 화물업을하고있는 40대중반의 가장입니다.,832,2021-12-10
보건복지,허리수술 후 대소변 장애가 생겼습니다.의료사고.4개월째 입원중.가정파탄 위기입니다.도와주세요.,910,2021-12-10
일자리,부당하게 전환 불가 통보를 받은 억울함을 풀어주세요.,636,2021-12-10
행정,시땅 경쟁 입찰 이라니요,149,2021-12-10
교통/건축/국토,"부산 ***구역재개발 정비사업 인,허가 전면 재검토를 요구합니다(30년된 낡은아파트의 입주민을 살려주세요)",292,2021-12-10
육아/교육,위드코로나 학교내 방역 지침 준수 교사의 역할은 어디까지??,440,2021-12-10
보건복지,뇌종양 재발후 건강심신평가원 거절,184,2021-12-10
반려동물,군대 내 길고양이 학대 사건,4477,2021-12-10
인권/성평등,3년간 집단괴롭힘.폭행.스토킹.폭언.허위사실유포.협박 인성쓰레기 공인중개사 자격박탈을 청원합니다,250,2021-12-10
보건복지,"3차 대형병원과 2차병원의 공생관계, 그리고 간병비 지옥",191,2021-12-10
행정,[전라북도 완주군]의 산지복구비 반환 지연등으로 인한 손해금 및 구상금발생의 건,136,2021-12-10
농산어촌,조용했던 시골마을에 나타난 불청객으로 인한 피해,199,2021-12-10
육아/교육,**초등_무자격 *** **교장의 갑질을 인정 안하는 **시교육청 감사실(1년만에 날려버리겠다~~),738,2021-12-10
인권/성평등,사내갑질등 부조리의 온상인 용인시 ** 파스제조 제약회사의 검찰조사를 강력히 촉구합니다.,914,2021-12-10
보건복지,근로장애인들의 피와 땀이 서린 고용장려금...  법인대표가 착복하지 못 하도록 도와 주세요!!!,786,2021-12-10
보건복지,요양병원내 cctv 설치 의무를 요청합니다.,558,2021-12-11
행정,[긴급상황][도와주세요]16세 죽고 싶을 정도로 힘듭니다.폭행사건 도와주세요.,3243,2021-12-11
교통/건축/국토,"국민여러분,대통령님 저희 ********상인들을 살려주세요.",753,2021-12-11
보건복지,코로나 백신 부작용땜에 횡단성  척수염 진단받으셨습니다,1109,2021-12-11
육아/교육,영아수당의 이상한 기준으로 인한 출산율 감소를 걱정합니다.,620,2021-12-11
기타,이십칠년이 송두리째 사라졌습니다.,342,2021-12-11
인권/성평등,성인물.도박광고 홍보 사이트 **** 폐쇄를 요청합니다.,559,2021-12-11
행정,실수요자 주택담보대출 풀어주세요!,710,2021-12-11
기타,**(***** *****)의 운영오류로인한 재산 침해를 고발합니다,737,2021-12-11
인권/성평등,백신패스 폐지 청원; 개인의 기본권을 심각하게 침해하는 치별적/반인권적/위헌적 정책,5316,2021-12-11
안전/환경,동탄 인덕원선 복선전철 건설공사 중지 요구,829,2021-12-11
안전/환경,경기도 버스노동자들 사이의 노동조건 차별 해소를 위해 1일2교대제와 준공영제를 전면 도입해주시기 바랍니다,5004,2021-12-11
인권/성평등,부천 유흥가 심야 인질극사건 가해자 강력처벌을 원합니다,295,2021-12-11
보건복지,아동보호 전담공무원들의 무책임한 행동으로 피해받고있는 이나라가정들에 행복을 가져다주십시요.,361,2021-12-11
인권/성평등,"인천시장 임명한 인천사회복지시설장 ""직장내  모욕 등 괴롬힘 갑질,  퇴직금 310만원 갈취"" 임명권자는 해고하라",280,2021-12-11
교통/건축/국토,****아파트 실거주민 고려하지않는 인천도시공사!!,156,2021-12-11
보건복지,편평사마귀도 의료보험 적용을 해주세요.,207,2021-12-11
미래,꿩 먹고 알 먹는다,123,2021-12-11
안전/환경,플라스틱 쓰레기의 내용물을 씻어서 버립시다.,172,2021-12-11
안전/환경,"매년 증가하고 있는 공사장 소음,진동 민원의 원인과 해결방법을 청원합니다.",129,2021-12-11
일자리,개인 사업자 너무 억울합니다.,190,2021-12-11
교통/건축/국토,토지수용에 따른 피해의 내용,135,2021-12-11
기타,****** 부가서비스(****) 가입강요.이거는 강매아닌가요?,313,2021-12-11
보건복지,엉망진창인 정신병원에 대한 코로나 방역 현실,1153,2021-12-11
기타,**군소재 대형리조트 ***회장에게 집단폭행을 당했습니다 도와주세요,170,2021-12-11
육아/교육,"2학년 초등학생 반 전체아이를 정신적, 육체적으로 학대한 담임 교사를 엄벌에 처해주세요.",1492,2021-12-12
교통/건축/국토,김해시 ***지구 ***-* 물류센터 허가 반대합니다.,945,2021-12-12
인권/성평등,피의자 신상공개 지침 일부개정지침안 반대합니다.,4697,2021-12-12
저출산/고령화대책,다문화가정의 고령의 부모 초청비자 관련법 개정이 필요합니다.,1453,2021-12-12
교통/건축/국토,유류세인하 누구를 위한겁니까..보조금깍지 마세요,10729,2021-12-12
행정,"“****의 ***, 악성민원으로 인한 행정력 낭비를 막아주세요.”",4270,2021-12-12
행정,"대전시는 새내기 공무원의 억울한 죽음에 대한 징계절차를 즉각 진행하고, 정부와 국회는 법을 개정하여 공무원도 직장내 괴롭힘 금지법으로 보호하여 주십시오.",10234,2021-12-12
행정,기획재정부 유권해석(2021.11.02. )의 예고 유예없는 일시적2주택 비과세 보유기간 리셋철회를 촉구합니다.,2363,2021-12-12
인권/성평등,** 직원상대로 불법영업 중지시켜주세요,415,2021-12-12
행정,유일한 지방도시 그린벨트 지역인 창원시. 해제요청 드립니다,240,2021-12-12
보건복지,"연차선지급, 수천만원 환수! 이것이 포용복지인가요?",4002,2021-12-12
보건복지,선진국처럼 신속진단키트 과감하게 도입하여 사용하게 해주세요.,311,2021-12-12
인권/성평등,불법 몰카 촬영을 수백 회 한 고등학생의 형사처벌을 촉구합니다.,1188,2021-12-12
행정,통신사들 사업권 취소해주세요,279,2021-12-12
기타,국립공원에서 야생화된 고양이에게 먹이주기 하던 캣맘이 계도하던 공단 직원의 눈에 뿌린 독성물질이 무엇인지 제발 수사해주세요,2616,2021-12-12
외교/통일/국방,오바마  제 44대 전 미국 대통령께 대한민국 최고 무궁화 대훈장을 추천합니다.,125,2021-12-12
정치개혁,전국민이 군소정당 후보들의 정책을 충분히 알고 공정한 투표를 할수 있도록 해 주세요,261,2021-12-12
보건복지,불합리한 교통사고 보상 처리 약관을 개정하여 주세요,236,2021-12-12
기타,아들이 억울합니다,278,2021-12-12
교통/건축/국토,유가보조금 인하! 누구를 위한 정책 입니까!,318,2021-12-12
안전/환경,별내동 물류센터 건립을 막아주세요,6102,2021-12-12
보건복지,몸이 허약하거나 각종 부작용 으로 인해서 본의 아니게  미접종자들을 위한 백신 대책을 요구 합니다,541,2021-12-12
저출산/고령화대책,임신 했더라도 계속 일할 수 있도록 도와주세요.,260,2021-12-12
기타,자영업자 소상공인 상대로 광고 대행 사기를 일삼는 업체를 벌 하기 위한 법 개정이 시급합니다.,188,2021-12-12
인권/성평등,잔소리 한다고 친누나 살해 후 농수로에 유기한 남동생 사형선고후 신상공개 요청합니다.,1924,2021-12-15
보건복지,백신 이상반응으로 제 삶이 망가졌습니다.,1411,2021-12-15
문화/예술/체육/언론,송현동 땅의 <이건희 기증관> 건립을 반대합니다,179,2021-12-15
보건복지,백신 부작용으로 인한 뇌출혈 사망,2793,2021-12-15
보건복지,요양병원 잠자는 약물로 생명이 위독하신 어머님을 도와주세요 !!!,2869,2021-12-15
교통/건축/국토,주차중 문콕피해에 관련한 대책을 마련해주십시요.,4268,2021-12-15
기타,"*** 후보 **을 이송한 구급대원들에게 경위서를 쓰게 하고, 근무조까지 조정한 **소방서 간부들을 엄중 징계해 줄 것을 강력히 요청드립니다.",6105,2021-12-15
보건복지,"화이자 백신 접종 후 '장기 괴사' 및  '악성림프종혈액암'을 진단받은 고3 동생, 청원부탁드립니다!",10381,2021-12-15
일자리,"건축사 자격시험 문제, 분명 출제 오류가 있습니다.",1112,2021-12-15
보건복지,아스트라제네카 코로나 백신과 급성골수성 백혈병의 상관관계 조사를 요청합니다.,901,2021-12-15
보건복지,‘간병살인’으로 4년 징역을 받은 22살 청년의 감형을 청원합니다.,399,2021-12-15
인권/성평등,여성 성적도구화' 유튜브 게임 광고와 19금 광고영상 금지 요청합니다.,799,2021-12-15
보건복지,저는 화성 **고 급식실 사고로 하반신이 마비된 교직원의 남편입니다.,23036,2021-12-15
